"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2008-10","Oct-2008","PC","Percentage","0","Units",,,-48,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,-52.9,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,-58.2,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,-63.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,-66.9,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,-55.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,-55,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-05","May-2009","PC","Percentage","0","Units",,,-56,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-06","Jun-2009","PC","Percentage","0","Units",,,-51.7,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-07","Jul-2009","PC","Percentage","0","Units",,,-50.8,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-08","Aug-2009","PC","Percentage","0","Units",,,-48.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-09","Sep-2009","PC","Percentage","0","Units",,,-48.9,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-10","Oct-2009","PC","Percentage","0","Units",,,-47.8,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-11","Nov-2009","PC","Percentage","0","Units",,,-50,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2009-12","Dec-2009","PC","Percentage","0","Units",,,-50,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-01","Jan-2010","PC","Percentage","0","Units",,,-50.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-02","Feb-2010","PC","Percentage","0","Units",,,-44.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-03","Mar-2010","PC","Percentage","0","Units",,,-47.4,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-04","Apr-2010","PC","Percentage","0","Units",,,-41.4,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-05","May-2010","PC","Percentage","0","Units",,,-38.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-06","Jun-2010","PC","Percentage","0","Units",,,-42.7,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-07","Jul-2010","PC","Percentage","0","Units",,,-45,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-08","Aug-2010","PC","Percentage","0","Units",,,-41.4,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-09","Sep-2010","PC","Percentage","0","Units",,,-43.3,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-10","Oct-2010","PC","Percentage","0","Units",,,-38,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-11","Nov-2010","PC","Percentage","0","Units",,,-39.8,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2010-12","Dec-2010","PC","Percentage","0","Units",,,-40.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-01","Jan-2011","PC","Percentage","0","Units",,,-41,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-02","Feb-2011","PC","Percentage","0","Units",,,-38.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-03","Mar-2011","PC","Percentage","0","Units",,,-44.4,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-04","Apr-2011","PC","Percentage","0","Units",,,-40.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-05","May-2011","PC","Percentage","0","Units",,,-38.2,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-06","Jun-2011","PC","Percentage","0","Units",,,-44.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-07","Jul-2011","PC","Percentage","0","Units",,,-33.4,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-08","Aug-2011","PC","Percentage","0","Units",,,-41.9,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-09","Sep-2011","PC","Percentage","0","Units",,,-42.3,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-10","Oct-2011","PC","Percentage","0","Units",,,-41.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-11","Nov-2011","PC","Percentage","0","Units",,,-41.4,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2011-12","Dec-2011","PC","Percentage","0","Units",,,-47.4,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-01","Jan-2012","PC","Percentage","0","Units",,,-43.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-02","Feb-2012","PC","Percentage","0","Units",,,-44.3,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-03","Mar-2012","PC","Percentage","0","Units",,,-41.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-04","Apr-2012","PC","Percentage","0","Units",,,-44.4,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-05","May-2012","PC","Percentage","0","Units",,,-42.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-06","Jun-2012","PC","Percentage","0","Units",,,-41,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-07","Jul-2012","PC","Percentage","0","Units",,,-42.2,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-08","Aug-2012","PC","Percentage","0","Units",,,-40.8,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-09","Sep-2012","PC","Percentage","0","Units",,,-36,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-10","Oct-2012","PC","Percentage","0","Units",,,-45.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-11","Nov-2012","PC","Percentage","0","Units",,,-35.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2012-12","Dec-2012","PC","Percentage","0","Units",,,-35.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,-32.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,-30.4,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,-26.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,-37.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,-27.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,-24.8,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,-24.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,-16.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,-19.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,-14.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,-9.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,-17.8,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,-4.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,-11.3,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,-9.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,-11.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,-10.8,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,-8,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,-6.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,-2,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,0.9,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,-6.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,-5.3,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,4.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,-4.4,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,-0.3,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,-8.9,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,8.4,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,-4.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,0.2,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,-5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,-0.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,-10.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,-15.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,-23.4,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,-9.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,2,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,-8.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,-5.8,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,-7.3,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,4.9,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,-0.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,-3,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,-19.3,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,-0.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,-5.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,-6.4,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,-9.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,-8.9,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,-8.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,-11.9,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,-2.2,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,-11.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,-16,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,-6.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,10.7,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,-1.9,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,-1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,-11.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,-4.7,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,-5.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,0.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,-2,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,0.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,-1.9,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,-2.4,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,-2.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,0.7,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,5.7,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,-0.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,-3.4,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,-3.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,-10.8,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,-13.1,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,-2.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,-14.5,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,-3.9,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,0.6,,
"BCCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,-17.6,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-01","Jan-2000","PC","Percentage","0","Units",,,0.4,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-02","Feb-2000","PC","Percentage","0","Units",,,3.2,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-03","Mar-2000","PC","Percentage","0","Units",,,-2.4,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-04","Apr-2000","PC","Percentage","0","Units",,,-0.7,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-05","May-2000","PC","Percentage","0","Units",,,0.2,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-06","Jun-2000","PC","Percentage","0","Units",,,1.3,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-07","Jul-2000","PC","Percentage","0","Units",,,-8.5,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-08","Aug-2000","PC","Percentage","0","Units",,,-4.5,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-09","Sep-2000","PC","Percentage","0","Units",,,2.2,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-10","Oct-2000","PC","Percentage","0","Units",,,0.8,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-11","Nov-2000","PC","Percentage","0","Units",,,-1.6,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2000-12","Dec-2000","PC","Percentage","0","Units",,,7.4,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-01","Jan-2001","PC","Percentage","0","Units",,,10.7,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-02","Feb-2001","PC","Percentage","0","Units",,,12.9,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-03","Mar-2001","PC","Percentage","0","Units",,,11.6,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-04","Apr-2001","PC","Percentage","0","Units",,,11.4,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-05","May-2001","PC","Percentage","0","Units",,,16.4,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-06","Jun-2001","PC","Percentage","0","Units",,,16,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-07","Jul-2001","PC","Percentage","0","Units",,,15.9,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-08","Aug-2001","PC","Percentage","0","Units",,,19.5,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-09","Sep-2001","PC","Percentage","0","Units",,,8.2,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-10","Oct-2001","PC","Percentage","0","Units",,,1.6,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-11","Nov-2001","PC","Percentage","0","Units",,,6.5,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2001-12","Dec-2001","PC","Percentage","0","Units",,,16.1,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-01","Jan-2002","PC","Percentage","0","Units",,,10.4,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-02","Feb-2002","PC","Percentage","0","Units",,,10.8,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-03","Mar-2002","PC","Percentage","0","Units",,,12.5,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-04","Apr-2002","PC","Percentage","0","Units",,,19.8,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-05","May-2002","PC","Percentage","0","Units",,,8.9,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-06","Jun-2002","PC","Percentage","0","Units",,,7.1,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-07","Jul-2002","PC","Percentage","0","Units",,,5.1,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-08","Aug-2002","PC","Percentage","0","Units",,,1.3,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-09","Sep-2002","PC","Percentage","0","Units",,,4.2,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-10","Oct-2002","PC","Percentage","0","Units",,,7.6,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-11","Nov-2002","PC","Percentage","0","Units",,,3.2,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2002-12","Dec-2002","PC","Percentage","0","Units",,,-0.9,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-01","Jan-2003","PC","Percentage","0","Units",,,-9.1,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-02","Feb-2003","PC","Percentage","0","Units",,,-8.8,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-03","Mar-2003","PC","Percentage","0","Units",,,-9.6,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-04","Apr-2003","PC","Percentage","0","Units",,,-4.2,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-05","May-2003","PC","Percentage","0","Units",,,-11.7,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-06","Jun-2003","PC","Percentage","0","Units",,,-1.2,,
"BRCI","Confidence indicators","GBR","United Kingdom","BLSA","Balance, s.a.","M","Monthly","2003-07","Jul-2003","PC","Percentage","0","Units",,,1.9,,
