,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
SUBJECT,BCBUTE02,BCCI,BCCICP02,BCEMFT02,BCOBLV02,BCSPFT02,BRBUFT02,BRBUTE02,BRCI,BRCICP02,BREMFT02,BRODFT02,BRVSLV02,BSCI,BSCICP02,BSEMFT02,BSFGLV02,BSOBLV02,BSPRFT02,BSPRTE02,BSSPFT02,BSXRLV02,BVBUTE02,BVCI,BVCICP02,BVDEFT02,BVDETE02,BVEMFT02,BVEMTE02,CCEUSP01,CCRETT01,CCUSMA02,CCUSSP01,CP010000,CP020000,CP030000,CP040000,CP040100,CP040200,CP040300,CP040400,CP040500,CP050000,CP060000,CP070000,CP070200,CP080000,CP090000,CP100000,CP110000,CP120000,CPALTT01,CPGREN01,CPGRGO01,CPGRHO01,CPGRHO02,CPGRLE01,CPGRLH01,CPGRLH02,CPGRSE01,CPHP0100,CPHP0200,CPHP0300,CPHP0400,CPHP0401,CPHP0403,CPHP0404,CPHP0405,CPHP0500,CPHP0600,CPHP0700,CPHP0702,CPHP0800,CPHP0900,CPHP1000,CPHP1100,CPHP1200,CPHPEN01,CPHPLA01,CPHPSE01,CPHPTT01,CSCICP02,CSESFT,CSESFT02,CSINFT,CSINFT02,FTSE,IR3TIB01,IRLTLT01,IRSTCI01,LCEAMN01,LCEAMN02,LCEAPR02,LCEATT02,LFHU24FE,LFHU24MA,LFHU24TT,LFHUADFE,LFHUADMA,LFHUADTT,LFHUTTFE,LFHUTTMA,LFHUTTTT,LMJVTTUV,LMUNRLTT,LMUNRRTT,LOCOBPNO,LOCOBPOR,LOCOCINO,LOCOCIOR,LOCOS3NO,LOCOS3OR,LOCOSPNO,LOCOSPOR,LOCOSTNO,LOCOSTOR,LOCOVRNO,LOLITOAA,LOLITONO,LOLITOTR,LORSGPNO,LORSGPRT,LORSGPTD,LRHU24FE,LRHU24MA,LRHU24TT,LRHUADFE,LRHUADMA,LRHUADTT,LRHUTTFE,LRHUTTMA,LRHUTTTT,MABMM301,MANMM101,PIEAEN01,PIEAEN02,PIEAFD01,PIEAFD02,PIEAMI01,PIEAMI02,PIEAMP01,PIEAMP02,PIEATI01,PIEATI02,PITGCD01,PITGCD02,PITGCG01,PITGCG02,PITGIG01,PITGIG02,PITGND01,PITGND02,PITGVG01,PITGVG02,PRCNTO01,PREND401,PRINTO01,PRMITO01,PRMNCG01,PRMNCG02,PRMNCG03,PRMNIG01,PRMNTO01,PRMNVG01,SLRTCR03,SLRTTO01,SLRTTO02,SPASTT01,XTEXVA01,XTIMVA01
TIME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-01,-16.9,-42.2,-42.2,-25.8,-58.6,-8.7,7.3,18.3,4.1,4.1,-14.7,-9.0,13.1,-3.1,-3.1,1.9,15.9,-6.7,13.4,5.0,3.2,-11.7,-41.7,-24.4,-24.4,-11.2,-20.2,-7.6,-1.7,1.2755102040816297,89.5650841004269,34.0910603031311,1.5686,50.449999999999996,46.85,46.55,48.849999999999994,48.4,48.49872204472844,52.1,49.9,51.35,50.699999999999996,48.349999999999994,51.400000000000006,58.3,49.9,49.400000000000006,36.55,48.45,50.0,49.050000000000004,53.599999999999994,50.0,48.881243184296615,49.32447451399807,48.65,48.568332856478506,48.51515461996127,48.300000000000004,50.449999999999996,46.85,46.55,49.4,48.4,52.050000000000004,49.949999999999996,51.15,50.65,48.25,51.4,58.3,49.75,49.45,36.55,48.45,50.0,53.3,48.699999999999996,48.05,49.099999999999994,-21.7,-27.6,-27.6,14.2,14.2,5635.28,0.81735,1.6523,0.4646,63.35693347582619,94.06182580483804,94.32621914991451,95.21391564826854,415.0,577.5,992.5,689.0,860.0,1549.0,1104.0,1437.5,2542.0,484000.0,1578.2,4.7,99.33351594591998,13.4,97.89779051298979,-21.7,98.4173882813903,-11.2,98.98761793045809,71.48735475,100.93495204505899,0.81735,99.27059106365259,98.27836800320091,98.4155368243474,46.21652205682787,99.5524569877268,99.51711547144009,93.5586024015417,18.65,23.450000000000003,21.15,5.45,5.8,5.65,7.4,8.3,7.9,574820.6175126443,371349.32398391166,81.10340784071612,73.18518633155887,51.22110824705553,51.0111731843575,81.84905447573512,81.84905447573512,54.689908319661086,52.26934601856874,55.40887093309746,53.87972473255655,46.41918911236099,48.03408198760913,54.67031791405753,50.327390298974855,49.944590294510505,50.372344595124,55.533258822732726,50.545178347306695,50.134713274477065,49.08789051837219,37.79477467248222,92.9422548120991,65.71308666390269,106.458871572631,98.87491727332892,94.15929203539827,99.0738423028786,98.00504844882335,65.93134396918784,98.36654408620545,50.716383970526486,46.6199692486556,90.9098371341796,40.42166357441279,-1.8885224937414,-7.337158834029269
2012-08-01,-20.3,-40.8,-40.8,-25.6,-56.1,-5.0,9.4,-6.0,-4.6,-4.6,-9.5,-12.8,17.2,-13.0,-13.0,-3.8,13.5,-23.2,-2.2,-3.5,2.1,-21.8,-34.4,-22.0,-22.0,-11.3,-20.3,-5.4,-4.5,1.2573871495033302,89.43233942598971,33.96093934022978,1.5839,50.6,47.300000000000004,47.449999999999996,48.85,48.400000000000006,48.651063829787226,51.4,49.9,51.050000000000004,50.449999999999996,48.15,52.25,60.800000000000004,49.949999999999996,49.4,36.55,48.449999999999996,50.1,49.199999999999996,54.5,50.25,48.81739130434783,49.15527644611871,48.75,48.62253896481762,48.58213126470806,48.349999999999994,50.6,47.35,47.5,49.199999999999996,48.400000000000006,51.4,49.949999999999996,50.85,50.4,48.05,52.25,60.800000000000004,49.75,49.449999999999996,36.55,48.449999999999996,50.099999999999994,54.25,48.75,48.15,49.3,-21.4,-26.7,-26.7,13.6,13.6,5711.48,0.70481,1.6735,0.45,63.4822619776001,93.90119394065205,93.67524811812541,94.95475314367931,419.5,576.5,995.5,696.5,843.0,1539.5,1115.5,1419.5,2535.0,490000.0,1570.65,4.7,99.22908570268,-2.2,97.94795353319411,-21.4,98.52298166448891,-11.3,99.09204795043921,74.59367902,100.43797314878599,0.70481,99.34292191946551,98.46156971838009,98.58414217784781,46.69731680895037,99.57530037729141,99.5417061874234,93.6874091827186,18.85,23.45,21.25,5.5,5.7,5.6,7.5,8.2,7.9,573353.2305503233,371967.6556642237,102.94440578128759,83.4839589895867,51.64134547714568,51.33307647852054,96.70117571187414,96.70117571187414,57.16556265193334,53.25634598551783,58.55646752463962,56.12904805885969,46.55891389701793,47.886878236332336,54.97152430866685,50.42106666713453,50.27399249302053,50.13909185434264,55.783676375208664,50.78043086705256,49.11518228398781,48.943809021620716,37.958864232861266,92.7922673110576,64.39812170392547,99.65830485873835,98.87491727332892,92.99620733249051,101.2265331664582,97.02792932171644,64.32583806935178,93.337894466775,34.30190735601871,46.79659840789007,89.9236611734258,48.9859276193454,-2.52264888235762,1.42777298856721
2012-09-01,-10.8,-36.0,-36.0,-17.0,-54.9,-2.9,-2.0,-8.4,-8.9,-8.9,-10.1,-16.4,16.3,-8.3,-8.3,-8.9,18.7,-10.7,4.6,0.1,0.8,-10.9,-38.4,-22.4,-22.4,-4.4,-24.4,-6.8,-13.2,1.25297581756672,89.476849249635,31.133786090448464,1.6191,50.5,47.9,49.8,48.35,48.35,48.74925690021231,51.75,49.9,46.3,50.4,48.15,52.05,63.9,49.449999999999996,50.0,35.75,48.45,50.75,49.25,53.4,50.6,48.36201716738198,49.17591059583115,48.9,48.55795137828693,48.46778516453872,48.25,50.5,48.0,49.8,47.550000000000004,48.35,51.7,49.949999999999996,46.050000000000004,50.4,48.0,52.0,63.9,49.300000000000004,50.050000000000004,35.75,48.5,50.8,53.25,48.95,48.0,49.35,-23.1,-30.2,-30.2,19.0,19.0,5742.07,0.64803,1.7222,0.4271,63.05884957943624,93.93310195536125,93.6100165460445,94.6948735504741,407.0,563.5,970.0,707.0,850.5,1557.5,1113.5,1414.0,2528.0,494000.0,1562.15,4.65,99.16733134781201,4.6,97.98203515290079,-23.1,98.72098495983721,-4.4,99.21390290902109,76.11511954,99.9513132593662,0.64803,99.42559322084949,98.67924832091221,98.7844775169219,47.19563109342152,99.56301745055391,99.5284829653714,93.819181667662,18.5,22.950000000000003,20.8,5.6,5.75,5.7,7.5,8.149999999999999,7.85,575702.8023548225,375620.3469934941,102.78799246839465,83.1058078976863,52.14550192967731,51.505443944746176,91.00377733239037,91.00377733239037,57.44879711440456,53.63198642728825,58.45485293088592,55.95225070822875,46.56162071627099,47.935356829514845,55.20053775350242,50.368617208201094,50.630533917377306,50.5604766010815,56.011650748492976,50.62993444565885,48.236504308982305,48.79991797110232,38.228177696391825,96.1919840013331,62.242897099021896,80.60671722643555,99.3712772998015,94.81668773704175,99.87484355444306,95.70881850012215,65.06046481828521,98.36654408620545,85.82187046652477,46.950105817842335,90.6479384654013,49.5326071152165,4.91339686893614,0.716440660776131
2012-10-01,-9.9,-45.1,-45.1,-26.7,-63.5,-6.1,13.6,-0.2,0.5,0.5,-13.0,-10.3,11.9,-2.7,-2.7,-2.0,6.4,-15.3,13.5,-1.3,11.3,-17.1,-35.4,-15.8,-15.8,0.3,-12.3,11.5,7.1,1.23992560446373,88.9617492811119,31.210968287700883,1.6116,51.45,48.35,50.6,48.25,48.699999999999996,48.69533404029692,51.4,49.9,45.45,50.1,48.2,52.25,63.300000000000004,49.7,50.0,50.550000000000004,48.45,50.6,49.6,52.75,50.8,48.19866310160428,49.34920253140681,49.3,49.098669934567305,48.970408410973114,48.800000000000004,51.45,48.35,50.6,47.4,48.699999999999996,51.4,49.949999999999996,45.25,50.1,48.15,52.199999999999996,63.300000000000004,49.550000000000004,50.05,50.550000000000004,48.45,50.6,52.65,49.5,48.8,49.85,-24.3,-30.7,-30.7,25.3,25.3,5782.7,0.54397,1.7721,0.4334,63.44835318445944,94.0621897350514,93.21923222361809,94.37049464837176,406.0,561.5,967.5,707.0,830.5,1537.5,1112.5,1392.5,2504.5,497000.0,1563.6,4.65,99.13012539107191,13.5,98.02383900404791,-24.3,98.9758535156385,0.3,99.3438905642672,76.48739964,99.5254583251733,0.54397,99.5009124558785,98.904282514739,98.9915823999888,47.6606324557697,99.52572195071029,99.4883431451491,93.9538537123382,18.25,23.0,20.75,5.6,5.6,5.55,7.45,8.05,7.8,576588.9261116261,376938.1574631017,101.28907732907531,82.72765292558361,52.28252901927465,51.59164548179827,91.13034260315884,91.13034260315884,57.49842574914318,53.63198642728825,58.64887299363157,55.99802687212936,46.38274489103695,47.886878236332336,55.392159862343,50.320093803006685,51.342804428508266,50.98142635181866,56.254767353165605,50.536930809387414,48.57610679528486,48.93971168855565,39.576650318889804,103.841346554454,65.14276495624249,87.35727977331439,97.98146922567841,101.441213653603,102.42803504380461,99.37301522677305,67.22773804016468,98.10998033011195,52.841216663349435,46.045377181552105,92.20426551039822,48.12745740242432,-6.55186167353854,-0.8244322102138459
2012-11-01,-5.7,-35.6,-35.6,-18.7,-52.6,-7.7,25.8,24.1,10.4,10.4,7.3,-2.6,18.6,-9.9,-9.9,-0.3,7.9,-20.0,-1.7,-10.4,10.4,-8.1,-18.7,-0.3,-0.3,13.0,4.8,12.6,2.3,1.23334977799704,89.2771155421686,31.802479116608453,1.6057,52.25,47.7,50.650000000000006,48.45,48.800000000000004,48.84745762711864,51.45,49.9,46.5,49.5,48.25,51.550000000000004,61.5,49.6,50.05,50.550000000000004,48.9,50.95,49.7,52.6,50.900000000000006,48.45470085470086,49.438756658956564,49.400000000000006,49.24790848890585,49.13907294676092,48.85,52.25,47.7,50.650000000000006,47.85,48.800000000000004,51.4,49.949999999999996,46.3,49.5,48.15,51.449999999999996,61.5,49.45,50.1,50.550000000000004,48.9,51.0,52.5,49.550000000000004,48.900000000000006,49.95,-18.5,-17.9,-17.9,22.6,22.6,5866.82,0.52452,1.7741,0.4256,63.453551119317616,94.35216932907994,93.54512114621855,94.6628031681795,402.0,558.5,960.5,691.0,820.0,1511.0,1093.0,1378.5,2472.0,501000.0,1555.95,4.65,99.0954486985655,-1.7,98.08184581865808,-18.5,99.23647804394942,13.0,99.48708508530899,75.94035139,99.20781834820579,0.52452,99.565388266917,99.1087587175758,99.17976722362958,48.048109368825514,99.48402581002091,99.4434862376405,94.09135677469541,18.049999999999997,23.05,20.65,5.4,5.5,5.5,7.300000000000001,8.0,7.699999999999999,573650.5315152911,380331.8269425338,101.44206435654519,79.41493639532742,52.64535279308677,52.17548714877283,89.39115181971452,89.39115181971452,57.93570927256213,53.0699714237568,58.93911931507474,55.394564274077176,47.793714812571245,47.59305022831938,55.73132576759865,50.59694231560109,51.66496005160429,51.028372991170926,56.49817077588638,50.856281980700714,48.819613490859794,48.89051019080002,39.69632327943628,108.440963253062,65.94774481535602,97.15809650804235,96.98874917273329,99.16561314791404,99.8748435544432,96.93021740900579,66.32667527404367,99.80330112032829,53.5631237389562,46.34837207146196,96.45693205796135,47.44263315152962,-2.9842653117304,-2.43995496665732
2012-12-01,3.1,-35.1,-35.1,-18.9,-51.4,2.4,19.4,13.8,6.4,6.4,-10.8,3.7,13.9,-4.1,-4.1,6.7,7.2,-13.2,7.9,3.3,16.2,-11.1,-42.2,-22.3,-22.3,-6.0,-18.7,3.8,-6.8,1.22534003185884,89.10627002017121,30.6099522804886,1.578,52.8,47.4,50.6,49.15,48.85,48.84281183932347,50.8,49.9,51.35,50.300000000000004,48.4,51.15,59.8,48.800000000000004,49.9,50.550000000000004,48.85,50.85,49.85,54.7,51.35,49.1727078891258,49.29556451660288,49.349999999999994,49.08093171826552,49.07178772664441,48.8,52.8,47.35,50.6,49.7,48.85,50.7,49.949999999999996,51.199999999999996,50.25,48.35,51.05,59.8,48.6,49.95,50.550000000000004,48.85,50.85,54.650000000000006,49.550000000000004,48.85,50.15,-21.0,-26.3,-26.3,26.4,26.4,5897.81,0.51848,1.8467,0.4309,64.29161657440527,95.60869557983995,94.45587548066435,95.47298851678075,398.5,560.5,959.0,671.5,838.0,1509.5,1070.0,1398.5,2468.5,497000.0,1541.75,4.6,99.1089316357038,7.9,98.1162553937311,-21.0,99.45314530084191,-6.0,99.6541722138397,77.67366837,99.007525224653,0.51848,99.62837871123881,99.2843461332441,99.3413649371664,48.34984410627229,99.45712753201879,99.41455967406841,94.23161831990379,18.1,23.4,20.9,5.25,5.65,5.45,7.15,8.1,7.699999999999999,582817.6443014373,382924.3733941577,99.0332780977157,77.8529353596536,52.87422965173114,52.30924856982187,88.01860013069238,88.01860013069238,57.600857782511,52.88103000390234,58.55292300805289,55.10613690487986,47.40040656302505,46.76001487602849,55.77540408002416,50.451934515429116,52.32847046176605,51.35743936133749,56.637667415699454,50.85240878615677,48.2373229208672,48.89051019080002,36.86969299340605,116.19031747354398,63.89103469247359,100.75839653304435,97.0880211780278,95.22123893805309,95.2690863579474,86.2307629671851,62.521210899946674,98.0073548276747,45.917099578227855,46.76046838117527,106.35954090476704,48.96382396570864,1.3603042294177299,5.62046254958264
2013-01-01,-13.5,-32.1,-32.1,-14.3,-49.9,-3.2,20.2,15.4,11.3,11.3,-1.3,2.3,1.9,-8.8,-8.8,11.7,16.0,-17.4,7.0,-4.4,14.6,-24.9,-21.0,-5.2,-5.2,20.0,-14.5,15.0,2.8,1.1668611435239198,87.2847287023497,31.142662603288127,1.5783,53.050000000000004,50.65,47.6,49.1,48.550000000000004,48.78917634635691,50.25,49.9,51.25,49.150000000000006,48.2,50.75,59.5,49.9,49.8,50.550000000000004,48.85,50.199999999999996,49.7,54.5,51.0,49.118210862619804,48.93360266679161,48.95,47.55678805913187,47.57725855203568,48.800000000000004,53.050000000000004,50.5,47.6,49.45,48.550000000000004,50.25,49.949999999999996,51.1,49.1,48.15,50.85,59.5,49.75,49.75,50.550000000000004,48.85,50.25,54.449999999999996,49.05,48.8,49.9,-20.1,-21.0,-21.0,27.0,27.0,6276.88,0.5122800000000001,2.0795,0.4097,63.430842829364416,94.352065349019,95.26999267710666,95.76475922012656,407.0,538.0,945.5,698.0,893.0,1591.0,1105.0,1431.0,2536.0,500000.0,1565.9,4.65,99.1620705994256,7.0,98.15077367648891,-20.1,99.6629957851837,20.0,99.84217833500959,80.64233279999999,98.9094822906357,0.5122800000000001,99.7068279610182,99.4516145647636,99.49530647094629,48.59719011568606,99.4510265433202,99.40799980635299,94.3745601906808,18.75,22.950000000000003,20.9,5.45,6.05,5.75,7.4,8.350000000000001,7.9,589847.3242571725,388640.79253305146,93.69375334260909,79.2110941691921,53.51202587192173,52.61423759447891,90.5702493914404,90.5702493914404,56.25737315147645,53.16367139777823,57.44175229358633,55.62763330087149,48.717756712446864,48.27843798766344,53.26353292724955,50.77668302139437,53.69144669136059,51.684401387217335,53.83233794311109,51.030427479399805,48.963187118526925,49.07171097560577,37.70033233726713,113.3905507874345,63.28542789095723,102.40853404450345,98.27928524156191,91.4791403286979,95.41927409261575,90.7255109518769,61.229235106358196,94.87727700333541,52.97256372533119,46.43172386798898,88.10485603781694,50.6868192666702,-0.14496379332390696,-0.88529568720597
2013-02-01,-5.5,-30.4,-30.4,-9.4,-51.3,2.4,29.2,6.0,7.4,7.4,-3.4,12.1,13.0,-9.0,-9.0,1.7,10.8,-17.3,1.0,-0.9,12.9,-23.9,-24.9,-10.7,-10.7,7.5,-14.6,16.0,6.1,1.1587485515643101,84.5096366016897,33.86274159177605,1.5192,53.15,49.65,48.150000000000006,49.35,48.6,48.83839662447258,50.300000000000004,49.9,53.1,49.8,48.15,51.699999999999996,62.0,50.65,50.4,50.550000000000004,48.949999999999996,50.0,50.0,56.55,51.5,49.324707135250264,49.03552644925302,49.2,47.701736924376675,47.73366112355731,48.900000000000006,53.15,49.55,48.150000000000006,50.150000000000006,48.6,50.25,49.949999999999996,52.85,49.75,48.099999999999994,51.75,62.0,50.45,50.35,50.550000000000004,48.949999999999996,50.050000000000004,56.45,49.349999999999994,49.0,50.3,-21.7,-23.4,-23.4,31.9,31.9,6360.81,0.50988,2.1781,0.4261,64.25483093026769,95.38362380586985,97.87401127316511,97.84047943091946,390.5,531.5,922.0,683.5,894.0,1577.5,1073.5,1426.0,2499.5,504000.0,1579.1999999999998,4.699999999999999,99.2657838585034,1.0,98.21266012325371,-21.7,99.80557888066,7.5,100.036796816864,83.01487026,98.8900415292247,0.50988,99.79190858688679,99.6050662026961,99.63653204644659,48.814385611783074,99.46485863587792,99.42287288605431,94.5200990143327,18.1,22.75,20.5,5.35,6.050000000000001,5.699999999999999,7.2,8.3,7.8,591823.3664889752,393679.0240110769,96.23288202123818,83.79273527955729,53.777454909988485,52.74275560835458,94.03614728789879,94.03614728789879,57.309981679367084,54.14757685630295,58.557974809383886,56.58998425359885,49.604050357385894,47.92807329083183,53.96070995893294,50.63223356845826,54.478954024524306,51.91817427715991,54.481628068811084,50.979020859445434,50.31619944241306,49.44109056434635,41.63979216872055,114.9904174652115,62.40546069458137,93.4577881490124,96.98874917273329,85.86599241466494,93.36670838548186,92.19118964253725,60.84467812653062,94.4667749935859,42.562899382850865,48.033052568191984,89.91670811142285,51.47781523774842,-2.02612064536584,0.10979526974442
2013-03-01,-3.5,-26.5,-26.5,-9.3,-43.8,1.2,13.3,2.7,-2.6,-2.6,0.0,0.8,23.7,-8.4,-8.4,1.0,16.1,-20.7,11.6,1.0,-1.6,-13.8,-26.5,-2.7,-2.7,13.9,4.3,9.8,4.3,1.18259224219489,84.1620995546807,35.63723593335657,1.5122,52.9,49.0,49.4,49.4,48.6,48.834210526315786,50.0,49.9,53.3,49.9,48.45,51.9,62.599999999999994,50.3,50.9,50.550000000000004,49.0,50.25,50.15,56.85,51.75,49.42795527156549,48.91388958584221,49.449999999999996,47.857665824459104,47.914236010069516,49.05,52.95,48.949999999999996,49.4,50.2,48.6,50.050000000000004,49.949999999999996,53.1,49.9,48.3,51.95,62.599999999999994,50.1,50.949999999999996,50.550000000000004,49.05,50.25,56.8,49.65,49.1,50.449999999999996,-19.9,-26.0,-26.0,26.0,26.0,6411.74,0.50688,1.9768,0.4353,67.7386721305988,100.1843970847871,99.36949655055409,99.10296666649285,383.5,518.0,901.5,688.0,884.0,1572.0,1071.5,1401.5,2473.5,514000.0,1557.55,4.6,99.43698938069159,11.6,98.343558799867,-19.9,99.9265651324,13.9,100.224894441441,84.97083706,98.9249590320055,0.50688,99.8782049266094,99.77247635028641,99.79060400525101,49.04099062829918,99.49553391590909,99.45586469188179,94.6681465907409,17.700000000000003,22.25,20.05,5.35,5.95,5.699999999999999,7.15,8.2,7.7,592775.739690136,395449.39314189693,93.65514009203125,81.08066457810133,54.368369025055884,52.86228897640193,89.37017832879343,89.37017832879343,57.36721772619379,53.871708206118456,58.43804459911761,55.964820148500884,50.738216085471215,48.57693373213159,54.51714551625093,50.905474215090614,54.529099535008626,51.82302784126386,54.94352739714348,51.2020608499914,51.18599307919711,49.62924778395725,40.9042684182102,119.99000083326351,65.94115264982227,94.70789232436036,97.6836532097949,98.91276864728171,98.22277847309135,96.0019542382542,65.39046431645957,102.62550243735575,90.71902968152914,45.26601695935195,90.5960802112958,53.54188565607963,-2.8006153786503303,-0.5530635497444921
2013-04-01,-8.2,-37.5,-37.5,-17.1,-57.9,-3.9,-3.1,21.3,-0.9,-0.9,-1.7,-15.9,20.8,-7.4,-7.4,3.2,11.8,-24.0,13.5,5.3,6.1,-20.3,-39.4,-14.0,-14.0,11.2,-14.0,11.6,6.3,1.1844131232974098,85.3661998275306,34.960178692999655,1.5522,53.75,49.7,49.300000000000004,49.5,48.699999999999996,48.98606729758149,49.95,51.199999999999996,53.25,49.25,48.95,50.699999999999996,59.55,50.25,50.7,50.550000000000004,48.95,50.349999999999994,50.1,55.4,51.55,49.51951219512195,49.00424920040322,49.35,47.76468693118158,47.82368220278265,49.0,53.75,49.7,49.300000000000004,50.35,48.699999999999996,49.949999999999996,51.300000000000004,53.1,49.199999999999996,48.95,50.75,59.55,50.15,50.75,50.550000000000004,48.95,50.3,55.4,49.550000000000004,49.15,50.35,-19.5,-25.4,-25.4,23.7,23.7,6430.12,0.50557,1.7824,0.4396,66.58106675297378,98.12382768257925,98.46324692432464,98.78540010624275,380.5,534.5,915.0,671.5,866.5,1538.0,1052.5,1401.0,2453.0,522000.0,1524.55,4.55,99.6407064632586,13.5,98.5560205825681,-19.5,100.05468510182,11.2,100.39979789159099,85.33234378,98.994536854443,0.50557,99.96253140838829,99.9579230329574,99.9612754613377,49.28793942215011,99.5407460965835,99.50451115157449,94.81861026220172,17.85,23.15,20.6,5.25,5.85,5.55,7.050000000000001,8.2,7.65,594446.1179811562,400206.8774490839,98.92748957525716,75.10855359122449,54.82652692244382,53.48908075165067,83.01903093674785,83.01903093674785,58.779331062226476,53.08161298916085,59.46033156840316,54.88333986617816,51.782482056142456,48.7272130070619,54.74933915641877,51.41486958422795,54.0371790902402,51.635727512836816,55.081703600995546,51.70772512934914,51.915173434160614,49.62551154066951,40.77038418233421,104.9912507291055,63.41028819692945,94.65788815734643,98.5771012574454,94.81668773704169,98.02252816020025,94.29199576581712,63.27890277841845,98.31523133498675,56.583158835659994,45.78548657936923,90.07807709207495,53.81594634084515,-0.789213662802042,-5.4784304011220994
